COUNTRY_CODE,POSTAL_CODE,ESTIMATED_NUTS3,ESTIMATED_NUTS2,ESTIMATED_NUTS1,CONFIDENCE
PT,4710267,PT112,PT11,PT1,high
PT,4710325,PT112,PT11,PT1,high
PT,4711306,PT112,PT11,PT1,high
PT,4711911,PT112,PT11,PT1,high
PT,4715672,PT112,PT11,PT1,high
PT,4719409,PT112,PT11,PT1,high
PT,4730909,PT112,PT11,PT1,high
PT,4740307,PT11A,PT11,PT1,medium
PT,4754140,PT112,PT11,PT1,high
PT,4754909,PT112,PT11,PT1,high
PT,4765909,PT119,PT11,PT1,medium
PT,4765916,PT119,PT11,PT1,medium
PT,4804877,PT119,PT11,PT1,high
PT,4810538,PT119,PT11,PT1,medium
PT,4814509,PT119,PT11,PT1,medium
PT,4815902,PT119,PT11,PT1,medium
PT,4820378,PT119,PT11,PT1,medium
PT,4824909,PT119,PT11,PT1,medium
PT,4940909,PT111,PT11,PT1,high
PT,4970952,PT111,PT11,PT1,high
PT,4980952,PT111,PT11,PT1,high
PT,5000001,PT11D,PT11,PT1,high
PT,5000017,PT11D,PT11,PT1,high
PT,5040417,PT11D,PT11,PT1,medium
PT,5300165,PT11E,PT11,PT1,high
PT,5301358,PT11E,PT11,PT1,high
PT,5301901,PT11E,PT11,PT1,high
PT,5301902,PT11E,PT11,PT1,high
PT,5301907,PT11E,PT11,PT1,high
PT,5370031,PT11E,PT11,PT1,high
PT,6090909,PT195,PT19,PT1,high
PT,6200909,PT196,PT19,PT1,high
PT,6370000,PT196,PT19,PT1,high
PT,6370282,PT196,PT19,PT1,high
PT,7000157,PT1C4,PT1C,PT1,high
PT,7000206,PT1C4,PT1C,PT1,high
PT,7000751,PT1C4,PT1C,PT1,high
PT,7000962,PT1C4,PT1C,PT1,high
PT,7005205,PT1C4,PT1C,PT1,high
PT,7080136,PT1C4,PT1C,PT1,high
PT,7090909,PT1C4,PT1C,PT1,high
PT,7170109,PT1C4,PT1C,PT1,high
PT,7301901,PT1C3,PT1C,PT1,high
PT,7350904,PT1C3,PT1C,PT1,high
PT,7430909,PT1C3,PT1C,PT1,high
PT,7450187,PT1C3,PT1C,PT1,high
PT,7520902,PT1C1,PT1C,PT1,high
PT,7540909,PT1C1,PT1C,PT1,high
PT,7630429,PT1C1,PT1C,PT1,medium
PT,7800957,PT1C2,PT1C,PT1,high
PT,7801953,PT1C2,PT1C,PT1,high
PT,7830909,PT1C2,PT1C,PT1,high
PT,7940062,PT1C2,PT1C,PT1,high
PT,8000021,PT150,PT15,PT1,high
PT,8000022,PT150,PT15,PT1,high
PT,8000039,PT150,PT15,PT1,high
PT,8000147,PT150,PT15,PT1,high
PT,8000288,PT150,PT15,PT1,high
PT,8000770,PT150,PT15,PT1,high
PT,8005101,PT150,PT15,PT1,high
PT,8005305,PT150,PT15,PT1,high
PT,8005813,PT150,PT15,PT1,high
PT,8005849,PT150,PT15,PT1,high
PT,8100910,PT150,PT15,PT1,high
PT,8125602,PT150,PT15,PT1,high
PT,8125911,PT150,PT15,PT1,high
PT,8135904,PT150,PT15,PT1,high
PT,8200909,PT150,PT15,PT1,high
PT,8365907,PT150,PT15,PT1,high
PT,8400854,PT150,PT15,PT1,high
PT,8400900,PT150,PT15,PT1,high
PT,8500404,PT150,PT15,PT1,high
PT,8500781,PT150,PT15,PT1,high
PT,8500952,PT150,PT15,PT1,high
PT,8501903,PT150,PT15,PT1,high
PT,8600904,PT150,PT15,PT1,high
PT,8601904,PT150,PT15,PT1,high
PT,8700182,PT150,PT15,PT1,high
PT,8700853,PT150,PT15,PT1,high
PT,8900414,PT150,PT15,PT1,high
PT,8900991,PT150,PT15,PT1,high
PT,8950909,PT150,PT15,PT1,high
PT,8970160,PT150,PT15,PT1,high
PT,9000618,PT300,PT30,PT3,high
PT,9000452,PT300,PT30,PT3,high
PT,9004528,PT300,PT30,PT3,high
PT,9020016,PT300,PT30,PT3,high
PT,9050252,PT300,PT30,PT3,high
PT,9100138,PT300,PT30,PT3,high
PT,9100182,PT300,PT30,PT3,high
PT,9100238,PT300,PT30,PT3,high
PT,9135300,PT300,PT30,PT3,high
PT,9200235,PT300,PT30,PT3,high
PT,9300000,PT300,PT30,PT3,high
PT,9325096,PT300,PT30,PT3,high
PT,9350115,PT300,PT30,PT3,high
PT,9400030,PT300,PT30,PT3,high
PT,9500534,PT200,PT20,PT2,high
PT,9545504,PT200,PT20,PT2,high
PT,9580100,PT200,PT20,PT2,high
PT,9600096,PT200,PT20,PT2,high
PT,9760056,PT200,PT20,PT2,high
PT,9900862,PT200,PT20,PT2,high
PT,9950324,PT200,PT20,PT2,high
RO,010000,RO321,RO32,RO3,high
RO,010001,RO321,RO32,RO3,high
RO,010409,RO321,RO32,RO3,high
RO,012345,RO321,RO32,RO3,high
RO,013696,RO321,RO32,RO3,high
RO,013697,RO321,RO32,RO3,high
RO,019192,RO321,RO32,RO3,low
RO,020422,RO321,RO32,RO3,high
RO,021274,RO321,RO32,RO3,high
RO,021400,RO321,RO32,RO3,high
RO,021737,RO321,RO32,RO3,high
RO,021738,RO321,RO32,RO3,high
RO,021907,RO321,RO32,RO3,high
RO,022134,RO321,RO32,RO3,high
RO,023236,RO321,RO32,RO3,high
RO,024392,RO321,RO32,RO3,high
RO,024578,RO321,RO32,RO3,high
RO,028120,RO321,RO32,RO3,medium
RO,029540,RO321,RO32,RO3,medium
RO,030960,RO321,RO32,RO3,high
RO,031954,RO321,RO32,RO3,high
RO,032779,RO321,RO32,RO3,high
RO,035595,RO321,RO32,RO3,medium
RO,037582,RO321,RO32,RO3,medium
RO,040700,RO321,RO32,RO3,high
RO,041897,RO321,RO32,RO3,high
RO,042713,RO321,RO32,RO3,high
RO,044146,RO322,RO32,RO3,high
RO,050330,RO321,RO32,RO3,high
RO,055025,RO321,RO32,RO3,medium
RO,060000,RO321,RO32,RO3,high
RO,060030,RO321,RO32,RO3,high
RO,060240,RO321,RO32,RO3,high
RO,061812,RO321,RO32,RO3,high
RO,061907,RO321,RO32,RO3,high
RO,063066,RO321,RO32,RO3,medium
RO,070440,RO322,RO32,RO3,high
RO,070775,RO322,RO32,RO3,high
RO,070990,RO322,RO32,RO3,high
RO,074045,RO313,RO31,RO3,medium
RO,074299,RO313,RO31,RO3,medium
RO,075000,RO322,RO32,RO3,high
RO,077600,RO322,RO32,RO3,high
RO,077661,RO322,RO32,RO3,high
RO,080040,RO314,RO31,RO3,high
RO,080400,RO314,RO31,RO3,high
RO,081093,RO314,RO31,RO3,medium
RO,100000,RO316,RO31,RO3,high
RO,100160,RO316,RO31,RO3,high
RO,100594,RO316,RO31,RO3,high
RO,100680,RO316,RO31,RO3,high
RO,100826,RO316,RO31,RO3,high
RO,101211,RO316,RO31,RO3,low
RO,104722,RO316,RO31,RO3,high
RO,106500,RO316,RO31,RO3,high
RO,107034,RO316,RO31,RO3,medium
RO,107750,RO316,RO31,RO3,medium
RO,110262,RO311,RO31,RO3,high
RO,110417,RO311,RO31,RO3,high
RO,110510,RO311,RO31,RO3,high
RO,113670,RO311,RO31,RO3,low
RO,114500,RO311,RO31,RO3,low
RO,115020,RO311,RO31,RO3,high
RO,116040,RO311,RO31,RO3,low
RO,117453,RO311,RO31,RO3,medium
RO,118705,RO311,RO31,RO3,low
RO,118740,RO311,RO31,RO3,low
RO,120022,RO222,RO22,RO2,high
RO,120050,RO222,RO22,RO2,high
RO,120053,RO222,RO22,RO2,high
RO,120123,RO222,RO22,RO2,high
RO,120221,RO222,RO22,RO2,high
RO,120245,RO222,RO22,RO2,high
RO,120250,RO222,RO22,RO2,high
RO,120270,RO222,RO22,RO2,high
RO,120275,RO222,RO22,RO2,high
RO,120340,RO222,RO22,RO2,high
RO,120345,RO222,RO22,RO2,high
RO,120360,RO222,RO22,RO2,high
RO,123444,RO222,RO22,RO2,high
RO,123456,RO222,RO22,RO2,high
RO,127289,RO222,RO22,RO2,medium
RO,130014,RO313,RO31,RO3,high
RO,130543,RO313,RO31,RO3,high
RO,131273,RO313,RO31,RO3,low
RO,134720,RO313,RO31,RO3,high
RO,135007,RO313,RO31,RO3,high
RO,135019,RO313,RO31,RO3,high
RO,141121,RO317,RO31,RO3,medium
RO,141242,RO317,RO31,RO3,medium
RO,145000,RO317,RO31,RO3,high
RO,152834,RO317,RO31,RO3,low
RO,160094,RO317,RO31,RO3,low
RO,170176,RO322,RO32,RO3,medium
RO,175179,RO322,RO32,RO3,medium
RO,190191,RO411,RO41,RO4,low
RO,200031,RO411,RO41,RO4,high
RO,200184,RO411,RO41,RO4,high
RO,200400,RO411,RO41,RO4,high
RO,200449,RO411,RO41,RO4,high
RO,200450,RO411,RO41,RO4,high
RO,200503,RO411,RO41,RO4,high
RO,200557,RO411,RO41,RO4,high
RO,200920,RO411,RO41,RO4,high
RO,200969,RO411,RO41,RO4,high
RO,201181,RO411,RO41,RO4,medium
RO,201510,RO411,RO41,RO4,medium
RO,202210,RO411,RO41,RO4,medium
RO,203201,RO411,RO41,RO4,medium
RO,204275,RO411,RO41,RO4,medium
RO,204590,RO411,RO41,RO4,medium
RO,205207,RO411,RO41,RO4,high
RO,205275,RO411,RO41,RO4,high
RO,208345,RO411,RO41,RO4,medium
RO,210056,RO412,RO41,RO4,high
RO,210133,RO412,RO41,RO4,high
RO,211550,RO412,RO41,RO4,low
RO,213241,RO412,RO41,RO4,low
RO,213425,RO412,RO41,RO4,low
RO,213431,RO412,RO41,RO4,low
RO,213432,RO412,RO41,RO4,low
RO,220667,RO413,RO41,RO4,high
RO,220771,RO413,RO41,RO4,high
RO,221280,RO413,RO41,RO4,medium
RO,221710,RO413,RO41,RO4,medium
RO,222112,RO413,RO41,RO4,medium
RO,227533,RO413,RO41,RO4,high
RO,228416,RO413,RO41,RO4,medium
RO,230000,RO414,RO41,RO4,high
RO,230045,RO414,RO41,RO4,high
RO,230117,RO414,RO41,RO4,high
RO,230755,RO414,RO41,RO4,high
RO,232345,RO414,RO41,RO4,low
RO,232500,RO414,RO41,RO4,low
RO,234100,RO414,RO41,RO4,low
RO,235270,RO414,RO41,RO4,high
RO,237644,RO414,RO41,RO4,medium
RO,240242,RO415,RO41,RO4,high
RO,240270,RO415,RO41,RO4,high
RO,240311,RO415,RO41,RO4,high
RO,240910,RO415,RO41,RO4,high
RO,243100,RO415,RO41,RO4,medium
RO,244002,RO415,RO41,RO4,medium
RO,245570,RO415,RO41,RO4,high
RO,250250,RO411,RO41,RO4,high
RO,251465,RO411,RO41,RO4,medium
RO,252525,RO411,RO41,RO4,medium
RO,253270,RO411,RO41,RO4,medium
RO,254001,RO411,RO41,RO4,medium
RO,257505,RO411,RO41,RO4,medium
RO,264487,RO411,RO41,RO4,medium
RO,300046,RO424,RO42,RO4,high
RO,300098,RO424,RO42,RO4,high
RO,300250,RO424,RO42,RO4,high
RO,300300,RO424,RO42,RO4,high
RO,300352,RO424,RO42,RO4,high
RO,300419,RO424,RO42,RO4,high
RO,300540,RO424,RO42,RO4,high
RO,300574,RO424,RO42,RO4,high
RO,300760,RO424,RO42,RO4,high
RO,300816,RO424,RO42,RO4,high
RO,300866,RO424,RO42,RO4,high
RO,300890,RO424,RO42,RO4,high
RO,304100,RO424,RO42,RO4,high
RO,304670,RO424,RO42,RO4,high
RO,305773,RO424,RO42,RO4,high
RO,307195,RO424,RO42,RO4,medium
RO,309320,RO421,RO42,RO4,low
RO,310021,RO421,RO42,RO4,high
RO,311109,RO421,RO42,RO4,medium
RO,316070,RO421,RO42,RO4,medium
RO,317059,RO421,RO42,RO4,high
RO,319925,RO421,RO42,RO4,medium
RO,320015,RO422,RO42,RO4,high
RO,320063,RO422,RO42,RO4,high
RO,320163,RO422,RO42,RO4,high
RO,321321,RO422,RO42,RO4,medium
RO,324560,RO422,RO42,RO4,medium
RO,325670,RO422,RO42,RO4,high
RO,327723,RO422,RO42,RO4,high
RO,327734,RO422,RO42,RO4,high
RO,330000,RO423,RO42,RO4,high
RO,330300,RO423,RO42,RO4,high
RO,331133,RO423,RO42,RO4,medium
RO,332140,RO423,RO42,RO4,high
RO,340094,RO423,RO42,RO4,low
RO,353700,RO423,RO42,RO4,low
RO,365581,RO216,RO21,RO2,low
RO,400000,RO113,RO11,RO1,high
RO,400085,RO113,RO11,RO1,high
RO,400123,RO113,RO11,RO1,high
RO,400127,RO113,RO11,RO1,high
RO,400411,RO113,RO11,RO1,high
RO,400421,RO113,RO11,RO1,high
RO,400695,RO113,RO11,RO1,high
RO,400767,RO113,RO11,RO1,high
RO,400795,RO113,RO11,RO1,high
RO,401083,RO113,RO11,RO1,high
RO,401255,RO113,RO11,RO1,high
RO,403406,RO113,RO11,RO1,low
RO,407931,RO113,RO11,RO1,medium
RO,407935,RO113,RO11,RO1,medium
RO,410023,RO111,RO11,RO1,high
RO,410076,RO111,RO11,RO1,high
RO,410105,RO111,RO11,RO1,high
RO,410179,RO111,RO11,RO1,high
RO,410461,RO111,RO11,RO1,high
RO,411087,RO111,RO11,RO1,high
RO,417505,RO111,RO11,RO1,high
RO,420300,RO112,RO11,RO1,high
RO,420771,RO112,RO11,RO1,high
RO,427400,RO112,RO11,RO1,high
RO,427521,RO112,RO11,RO1,high
RO,430060,RO114,RO11,RO1,medium
RO,430219,RO114,RO11,RO1,medium
RO,430239,RO114,RO11,RO1,medium
RO,430410,RO114,RO11,RO1,medium
RO,432123,RO113,RO11,RO1,low
RO,436571,RO114,RO11,RO1,low
RO,440022,RO115,RO11,RO1,high
RO,440131,RO115,RO11,RO1,high
RO,440920,RO115,RO11,RO1,high
RO,445908,RO115,RO11,RO1,high
RO,450051,RO116,RO11,RO1,high
RO,451154,RO116,RO11,RO1,low
RO,453307,RO125,RO12,RO1,low
RO,456345,RO116,RO11,RO1,low
RO,457200,RO116,RO11,RO1,medium
RO,477105,RO116,RO11,RO1,low
RO,483382,RO122,RO12,RO1,low
RO,500217,RO122,RO12,RO1,high
RO,500298,RO122,RO12,RO1,high
RO,500500,RO122,RO12,RO1,high
RO,504035,RO122,RO12,RO1,low
RO,505000,RO122,RO12,RO1,high
RO,505251,RO122,RO12,RO1,high
RO,505366,RO122,RO12,RO1,high
RO,507386,RO122,RO12,RO1,medium
RO,510071,RO121,RO12,RO1,high
RO,510431,RO121,RO12,RO1,high
RO,510473,RO121,RO12,RO1,high
RO,511710,RO313,RO31,RO3,high
RO,515134,RO121,RO12,RO1,high
RO,517213,RO121,RO12,RO1,high
RO,517400,RO121,RO12,RO1,high
RO,520025,RO123,RO12,RO1,high
RO,520073,RO123,RO12,RO1,high
RO,520926,RO123,RO12,RO1,high
RO,525055,RO123,RO12,RO1,high
RO,531735,RO124,RO12,RO1,low
RO,533191,RO124,RO12,RO1,low
RO,535093,RO124,RO12,RO1,high
RO,535325,RO124,RO12,RO1,high
RO,537395,RO124,RO12,RO1,medium
RO,540138,RO125,RO12,RO1,high
RO,540600,RO125,RO12,RO1,high
RO,540606,RO125,RO12,RO1,high
RO,540813,RO125,RO12,RO1,high
RO,543472,RO125,RO12,RO1,low
RO,555335,RO126,RO12,RO1,high
RO,568568,RO126,RO12,RO1,low
RO,578306,RO126,RO12,RO1,low
RO,600334,RO211,RO21,RO2,high
RO,600420,RO211,RO21,RO2,high
RO,600600,RO211,RO21,RO2,high
RO,600627,RO211,RO21,RO2,high
RO,605024,RO211,RO21,RO2,high
RO,605106,RO211,RO21,RO2,high
RO,607001,RO211,RO21,RO2,high
RO,610015,RO214,RO21,RO2,high
RO,610026,RO214,RO21,RO2,high
RO,611007,RO214,RO21,RO2,high
RO,614325,RO214,RO21,RO2,medium
RO,619032,RO214,RO21,RO2,medium
RO,620000,RO226,RO22,RO2,high
RO,620115,RO226,RO22,RO2,high
RO,620126,RO226,RO22,RO2,high
RO,620180,RO226,RO22,RO2,high
RO,622649,RO315,RO31,RO3,high
RO,629170,RO226,RO22,RO2,low
RO,651200,RO226,RO22,RO2,low
RO,700008,RO213,RO21,RO2,medium
RO,700033,RO213,RO21,RO2,medium
RO,700043,RO213,RO21,RO2,medium
RO,700085,RO213,RO21,RO2,medium
RO,700176,RO213,RO21,RO2,medium
RO,700200,RO213,RO21,RO2,medium
RO,700314,RO213,RO21,RO2,medium
RO,700331,RO213,RO21,RO2,medium
RO,700700,RO213,RO21,RO2,medium
RO,700741,RO213,RO21,RO2,medium
RO,700743,RO213,RO21,RO2,medium
RO,700786,RO213,RO21,RO2,medium
RO,700800,RO213,RO21,RO2,medium
RO,700850,RO213,RO21,RO2,medium
RO,700870,RO213,RO21,RO2,medium
RO,702773,RO213,RO21,RO2,low
RO,703500,RO213,RO21,RO2,low
RO,704210,RO213,RO21,RO2,low
RO,704536,RO213,RO21,RO2,low
RO,705075,RO213,RO21,RO2,high
RO,705315,RO213,RO21,RO2,high
RO,705400,RO213,RO21,RO2,high
RO,707125,RO213,RO21,RO2,medium
RO,707275,RO213,RO21,RO2,medium
RO,707454,RO213,RO21,RO2,medium
RO,710132,RO212,RO21,RO2,high
RO,713315,RO212,RO21,RO2,low
RO,717414,RO212,RO21,RO2,high
RO,720315,RO215,RO21,RO2,high
RO,720329,RO215,RO21,RO2,high
RO,727279,RO215,RO21,RO2,medium
RO,727800,RO215,RO21,RO2,medium
RO,729012,RO216,RO21,RO2,low
RO,729524,RO216,RO21,RO2,low
RO,729941,RO216,RO21,RO2,low
RO,731234,RO216,RO21,RO2,high
RO,733801,RO216,RO21,RO2,low
RO,739571,RO322,RO32,RO3,high
RO,747576,RO322,RO32,RO3,low
RO,753100,RO322,RO32,RO3,medium
RO,754000,RO322,RO32,RO3,high
RO,759248,RO322,RO32,RO3,medium
RO,769611,RO322,RO32,RO3,low
RO,770330,RO322,RO32,RO3,high
RO,771203,RO322,RO32,RO3,high
RO,771851,RO322,RO32,RO3,high
RO,779625,RO322,RO32,RO3,medium
RO,783515,RO322,RO32,RO3,medium
RO,800000,RO224,RO22,RO2,high
RO,800243,RO224,RO22,RO2,high
RO,810007,RO221,RO22,RO2,high
RO,810056,RO221,RO22,RO2,high
RO,810200,RO221,RO22,RO2,high
RO,810375,RO221,RO22,RO2,high
RO,816009,RO121,RO12,RO1,low
RO,890000,RO223,RO22,RO2,low
RO,890823,RO223,RO22,RO2,low
RO,900081,RO223,RO22,RO2,high
RO,900136,RO223,RO22,RO2,high
RO,900289,RO223,RO22,RO2,high
RO,900335,RO223,RO22,RO2,high
RO,900556,RO223,RO22,RO2,high
RO,900842,RO223,RO22,RO2,high
RO,900916,RO223,RO22,RO2,high
RO,901003,RO223,RO22,RO2,low
RO,907500,RO223,RO22,RO2,medium
RO,910017,RO312,RO31,RO3,high
RO,910121,RO312,RO31,RO3,high
RO,912718,RO223,RO22,RO2,high
RO,917008,RO312,RO31,RO3,high
RO,925120,RO315,RO31,RO3,high
RO,935300,RO315,RO31,RO3,low
RO,990745,RO315,RO31,RO3,low
RO,014780,RO321,RO32,RO3,high
RS,11090,RS110,RS11,RS1,high
RS,11001,RS110,RS11,RS1,high
RS,11004,RS110,RS11,RS1,high
RS,11010,RS110,RS11,RS1,high
RS,11020,RS110,RS11,RS1,high
RS,11030,RS110,RS11,RS1,high
RS,11032,RS110,RS11,RS1,high
RS,11040,RS110,RS11,RS1,high
RS,11041,RS110,RS11,RS1,high
RS,11042,RS110,RS11,RS1,high
RS,11050,RS110,RS11,RS1,high
RS,11051,RS110,RS11,RS1,high
RS,11054,RS110,RS11,RS1,high
RS,11058,RS110,RS11,RS1,high
RS,11060,RS110,RS11,RS1,high
RS,11073,RS110,RS11,RS1,high
RS,11077,RS110,RS11,RS1,high
RS,11087,RS110,RS11,RS1,high
RS,11100,RS110,RS11,RS1,high
RS,11102,RS110,RS11,RS1,high
RS,11103,RS110,RS11,RS1,high
RS,11104,RS110,RS11,RS1,high
RS,11107,RS110,RS11,RS1,high
RS,11108,RS110,RS11,RS1,high
RS,11118,RS110,RS11,RS1,high
RS,11120,RS110,RS11,RS1,high
RS,11121,RS110,RS11,RS1,high
RS,11129,RS110,RS11,RS1,high
RS,11136,RS110,RS11,RS1,high
RS,11147,RS110,RS11,RS1,high
RS,11150,RS110,RS11,RS1,high
RS,11152,RS110,RS11,RS1,high
RS,11157,RS110,RS11,RS1,high
RS,11158,RS110,RS11,RS1,high
RS,11160,RS110,RS11,RS1,high
RS,11185,RS110,RS11,RS1,high
RS,11210,RS110,RS11,RS1,high
RS,11221,RS110,RS11,RS1,high
RS,11222,RS110,RS11,RS1,high
RS,11231,RS110,RS11,RS1,high
RS,11250,RS110,RS11,RS1,high
RS,11255,RS110,RS11,RS1,high
RS,11273,RS110,RS11,RS1,high
RS,14104,RS212,RS21,RS2,medium
RS,16214,RS224,RS22,RS2,high
RS,17000,RS228,RS22,RS2,medium
RS,17500,RS228,RS22,RS2,high
RS,17509,RS228,RS22,RS2,high
RS,17542,RS228,RS22,RS2,high
RS,18101,RS225,RS22,RS2,low
RS,18103,RS225,RS22,RS2,low
RS,18105,RS225,RS22,RS2,low
RS,18106,RS225,RS22,RS2,low
RS,18110,RS225,RS22,RS2,low
RS,18116,RS225,RS22,RS2,low
RS,18820,RS223,RS22,RS2,low
RS,20000,RS223,RS22,RS2,low
RS,20215,RS223,RS22,RS2,low
RS,21000,RS123,RS12,RS1,medium
RS,21023,RS123,RS12,RS1,medium
RS,21100,RS123,RS12,RS1,high
RS,21101,RS123,RS12,RS1,high
RS,21105,RS123,RS12,RS1,high
RS,21107,RS123,RS12,RS1,high
RS,21108,RS123,RS12,RS1,high
RS,21113,RS123,RS12,RS1,high
RS,21124,RS123,RS12,RS1,high
RS,21127,RS123,RS12,RS1,high
RS,21132,RS123,RS12,RS1,high
RS,21137,RS123,RS12,RS1,high
RS,21138,RS123,RS12,RS1,high
RS,22240,RS127,RS12,RS1,high
RS,22303,RS127,RS12,RS1,medium
RS,23000,RS126,RS12,RS1,low
RS,23600,RS124,RS12,RS1,low
RS,24111,RS125,RS12,RS1,high
RS,24173,RS125,RS12,RS1,high
RS,24414,RS124,RS12,RS1,medium
RS,25000,RS121,RS12,RS1,medium
RS,25215,RS121,RS12,RS1,high
RS,26000,RS122,RS12,RS1,medium
RS,31102,RS211,RS21,RS2,low
RS,31333,RS211,RS21,RS2,medium
RS,32102,RS214,RS21,RS2,low
RS,32103,RS214,RS21,RS2,low
RS,32104,RS214,RS21,RS2,low
RS,33131,RS214,RS21,RS2,low
RS,34113,RS218,RS21,RS2,low
RS,38134,RS216,RS21,RS2,low
RS,38218,RS216,RS21,RS2,low
RS,38220,RS216,RS21,RS2,low
RS,40000,RS216,RS21,RS2,low
SE,06010,SE110,SE11,SE1,low
SE,06500,SE110,SE11,SE1,low
SE,06790,SE110,SE11,SE1,low
SE,10148,SE110,SE11,SE1,high
SE,10340,SE110,SE11,SE1,high
SE,11159,SE110,SE11,SE1,high
SE,11133,SE110,SE11,SE1,high
SE,11317,SE110,SE11,SE1,high
SE,11614,SE110,SE11,SE1,high
SE,12444,SE110,SE11,SE1,high
SE,12442,SE110,SE11,SE1,high
SE,12646,SE110,SE11,SE1,high
SE,14050,SE110,SE11,SE1,medium
SE,14522,SE110,SE11,SE1,high
SE,14714,SE110,SE11,SE1,high
SE,15255,SE110,SE11,SE1,high
SE,15354,SE110,SE11,SE1,high
SE,16460,SE110,SE11,SE1,high
SE,16631,SE110,SE11,SE1,medium
SE,16668,SE110,SE11,SE1,medium
SE,17060,SE110,SE11,SE1,high
SE,17969,SE110,SE11,SE1,high
SE,21000,SE224,SE22,SE2,medium
SE,21005,SE224,SE22,SE2,medium
SE,21416,SE224,SE22,SE2,high
SE,21543,SE224,SE22,SE2,high
SE,22001,SE224,SE22,SE2,high
SE,22070,SE224,SE22,SE2,high
SE,22141,SE224,SE22,SE2,high
SE,22710,SE224,SE22,SE2,high
SE,22840,SE224,SE22,SE2,high
SE,23493,SE224,SE22,SE2,high
SE,23652,SE224,SE22,SE2,high
SE,25254,SE224,SE22,SE2,high
SE,26040,SE224,SE22,SE2,high
SE,41239,SE232,SE23,SE2,high
SE,41283,SE232,SE23,SE2,high
SE,41384,SE232,SE23,SE2,high
SE,41448,SE232,SE23,SE2,high
SE,42427,SE232,SE23,SE2,high
SE,42690,SE232,SE23,SE2,high
SE,43458,SE231,SE23,SE2,high
SE,43461,SE231,SE23,SE2,high
SE,43536,SE232,SE23,SE2,high
SE,43551,SE232,SE23,SE2,high
SE,46263,SE232,SE23,SE2,high
SE,51376,SE232,SE23,SE2,high
SE,53451,SE232,SE23,SE2,high
SE,55131,SE211,SE21,SE2,high
SE,55407,SE211,SE21,SE2,high
SE,55511,SE211,SE21,SE2,high
SE,55623,SE211,SE21,SE2,high
SE,56100,SE211,SE21,SE2,high
SE,57062,SE211,SE21,SE2,medium
SE,58137,SE123,SE12,SE1,high
SE,58373,SE123,SE12,SE1,high
SE,60281,SE123,SE12,SE1,high
SE,60322,SE123,SE12,SE1,high
SE,60323,SE123,SE12,SE1,high
SE,65150,SE311,SE31,SE3,high
SE,65443,SE311,SE31,SE3,high
SE,65535,SE311,SE31,SE3,high
SE,66241,SE232,SE23,SE2,medium
SE,70278,SE124,SE12,SE1,high
SE,72125,SE125,SE12,SE1,high
SE,72773,SE125,SE12,SE1,medium
SE,75508,SE121,SE12,SE1,high
SE,75830,SE121,SE12,SE1,high
SE,78422,SE312,SE31,SE3,high
SE,82534,SE313,SE31,SE3,high
SE,83020,SE322,SE32,SE3,high
SE,86462,SE321,SE32,SE3,high
SE,91385,SE331,SE33,SE3,high
SE,94172,SE332,SE33,SE3,high
SE,95240,SE332,SE33,SE3,high
SE,98272,SE332,SE33,SE3,high
SE,98338,SE332,SE33,SE3,high
SI,1104,SI041,SI04,SI0,low
SI,1107,SI041,SI04,SI0,low
SI,1109,SI041,SI04,SI0,low
SI,1113,SI041,SI04,SI0,low
SI,1117,SI041,SI04,SI0,low
SI,1122,SI041,SI04,SI0,low
SI,1125,SI041,SI04,SI0,low
SI,1129,SI041,SI04,SI0,low
SI,1130,SI041,SI04,SI0,low
SI,1133,SI041,SI04,SI0,low
SI,1240,SI041,SI04,SI0,high
SI,1333,SI037,SI03,SI0,high
SI,1830,SI032,SI03,SI0,low
SI,2249,SI032,SI03,SI0,high
SI,2750,SI032,SI03,SI0,low
SI,6101,SI044,SI04,SI0,low
SI,8104,SI037,SI03,SI0,low
SI,8530,SI037,SI03,SI0,medium
SI,9102,SI031,SI03,SI0,low
SI,9237,SI031,SI03,SI0,high
SK,01013,SK022,SK02,SK0,medium
SK,01242,SK022,SK02,SK0,high
SK,01744,SK022,SK02,SK0,medium
SK,01749,SK022,SK02,SK0,medium
SK,02015,SK022,SK02,SK0,high
SK,02841,SK031,SK03,SK0,high
SK,02812,SK031,SK03,SK0,high
SK,02934,SK031,SK03,SK0,high
SK,03147,SK031,SK03,SK0,high
SK,03413,SK031,SK03,SK0,medium
SK,04010,SK042,SK04,SK0,high
SK,04026,SK042,SK04,SK0,high
SK,04199,SK042,SK04,SK0,high
SK,04230,SK042,SK04,SK0,high
SK,04266,SK042,SK04,SK0,high
SK,04291,SK042,SK04,SK0,high
SK,04359,SK042,SK04,SK0,high
SK,04312,SK042,SK04,SK0,high
SK,04517,SK042,SK04,SK0,high
SK,05822,SK041,SK04,SK0,high
SK,05839,SK041,SK04,SK0,high
SK,05846,SK041,SK04,SK0,high
SK,06014,SK041,SK04,SK0,high
SK,06668,SK041,SK04,SK0,high
SK,06915,SK041,SK04,SK0,high
SK,07179,SK042,SK04,SK0,high
SK,08024,SK041,SK04,SK0,high
SK,08068,SK041,SK04,SK0,high
SK,08074,SK041,SK04,SK0,high
SK,08076,SK041,SK04,SK0,high
SK,08004,SK041,SK04,SK0,high
SK,08047,SK041,SK04,SK0,high
SK,08065,SK041,SK04,SK0,high
SK,08134,SK041,SK04,SK0,high
